Title,Company,Location,Date,Link
(주)모빌리티네트웍스 신입 영입(데이터 분석 및 자동화 지원),(주)모빌리티네트웍스,경기 안양시 동안구,~ 07/25(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51135629&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
(인턴) 생성형 AI 데이터사이언티스트,(주)애자일소다,서울 강남구,~ 08/19(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51085917&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
유명의류업체 RPA 담당자 정규직 채용,커리어커넥트(주),서울 강남구,~ 08/09(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51262792&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[쿠팡] 가품 검수 프로세스 담당자(재택근무),쿠팡(주),서울 송파구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51163864&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[쿠팡로지스틱스서비스] Logistics Capacity Planning 담당자,쿠팡(주),서울 송파구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51223143&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[Coupang] Financial Planning and Analysis (Capex Finance),쿠팡(주),서울 송파구,~ 08/09(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51262594&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[라이브본부] 모션캡쳐 스튜디오 오퍼레이터,(주)넥슨코리아,경기 성남시 분당구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51077790&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
eBeam System Engineer for R&D Extension 경력(3년 이상) 채용,어플라이드머티어리얼즈코리아(주),경기 화성시,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50893412&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[HL만도/판교] 생성형 AI 지원 계약직 채용,에이치엘만도(주),경기 성남시 분당구,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51210265&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[지멘스 헬시니어스] CT/MR Collaboration Scientist,지멘스헬시니어스(주),서울 서초구,~ 08/06(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51228391&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[지멘스 헬시니어스] CT/MR Collaboration Scientist (은평성모),지멘스헬시니어스(주),서울 서초구,~ 09/05(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51228367&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[신신사] 신사업팀 채용공고(김해공장),(주)신신사,경남 김해시,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51016139&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[해외영업] TYM 경력사원 모집 (서울/용산),(주)티와이엠,서울 용산구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51138948&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[BYN블랙야크] 물류기획 경력직 채용,(주)비와이엔블랙야크,서울 서초구,~ 07/27(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51272283&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
채비(주) 운영데이터(빅데이터) 분석 담당자 채용,채비(주),서울 서초구,~ 07/22(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51239149&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[바텍] 전문연구요원 모집(경력 무관 / 전직 가능),(주)바텍,경기 화성시,~ 07/25(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50933645&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
국립암센터 AIㆍ통계 데이터사이언스 연구원 채용,국립암센터,경기 고양시 일산동구,~ 07/25(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51128419&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[덕산하이메탈] 공정기술 부문 인재채용,덕산하이메탈(주),울산 북구,~ 07/16(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51037760&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[신입/경력] 평택본사 자동화설비 엔지니어 채용,(주)이알시스템,경기 평택시,~ 07/26(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51134897&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
한양디지텍 개발팀 신입사원 모집,한양디지텍㈜,경기 화성시,~ 08/01(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51187164&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
(주)프라코 중앙기술연구소 연구원모집(설계고도화LAB),(주)프라코,경기 화성시,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51063041&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
(주)프라코 중앙기술연구소 연구원모집(융복합전장LAB),(주)프라코,경기 화성시,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51061920&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
(주)나우시스템즈 전산 및 경영지원 신규 채용,(주)나우시스템즈,인천 연수구,~ 07/24(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51109973&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[업계1위 스타트업] 자금세탁방지(AML)담당,(주)오렌지스퀘어,서울 구로구,~ 08/29(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51165916&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
한국지능형교통체계협회 2025년도 제2차 채용 공고(교통/ITS),한국지능형교통체계협회,경기 안산시 상록구,진행예정,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51255835&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
한국지능형교통체계협회 2025년도 제2차 채용 공고(교육),한국지능형교통체계협회,경기 안양시 동안구,~ 07/24(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51270914&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
데이터기반 통합 마케팅 전략가 (퍼포먼스 마케터) 채용,(주)위니언,서울 강남구,~ 08/08(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51248646&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
2025년 충격진동팀 신입사원 모집,(주)수퍼센츄리,대전 유성구,~ 08/07(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51235595&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
연구소 연구 개발 부문 수시 채용,(주)엠펙스메디칼,경기 성남시 중원구,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51197612&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[티빙] 콘텐츠 전략&데이터분석 경력채용,(주)티빙,서울 마포구,~ 07/15(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51190151&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
[넷솔]반도체 회로설계 연구원 모집,넷솔(주),경기 화성시,~ 07/23(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51102125&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
2025 브이스페이스 신입 및 경력직 채용공고-연구개발,(주)브이스페이스,경기 고양시 덕양구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50730270&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=2740e042-33f1-41c6-a85c-073bd67fc1e1
(주)바이오미[AI·기반 바이오의약품 플랫폼 개발 전문가],(주)바이오미,서울 서대문구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51239958&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[달콤소프트] 라이브 서비스 기획자 모집,(주)달콤소프트,서울 강남구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51237253&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
리깅 아티스트(캐릭터 TD) 인력 채용,블래스트(주),서울 마포구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50824002&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
(주)아이노클 2025년 연구원 채용,(주)아이노클,서울 성북구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50809737&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[심플약국] 경영지원/슈퍼바이저/입지분석/수행비서/영업 채용,(주)네잎클로버벤쳐스,서울 송파구,~ 07/15(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51004141&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
Microbiome 분석 연구원 모집,큐티스바이오(주),서울 강남구,~ 07/18(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51208255&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
(오산) 자동화설비 기구설계 경력사원 모집,(주)아이앤티로보틱스,경기 오산시,~ 08/18(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51072390&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
투자자문콜드브루 퀀트리서치팀/ 경영지원팀 채용,투자자문콜드브루주식회사,서울 영등포구,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51176432&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
KREAM 검수센터 데이터 분석 및 리포트 담당자,페이머스스튜디오(주),서울 송파구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50821729&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
"[대리] 삼성서울병원 소아응급실  데이터 입력, 관리 및 분석",삼성서울병원,서울 강남구,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51085135&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
연세대학교 양자사업단 산업혁신기반구축사업 개발연구원 채용,연세대학교산학협력단,인천 연수구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51260544&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[재무회계/경영관리] 경력직 채용,(주)화이트스캔,서울 용산구,~ 07/16(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51254766&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
(주)블루젠 연구개발직 신입/경력 채용공고,주식회사 블루젠,부산 해운대구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51271074&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
경영기획 경력직 채용,(주)카일이삼제스퍼,서울 서초구,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51024390&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
에프앤자산평가 평가사업본부(파생평가실) 정규직원 채용,(주)에프앤자산평가,서울 강서구,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51253434&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
B2B SaaS Sales Manager(아웃바운드),(주)버즈니,서울 관악구,~ 08/07(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51241727&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
교육콘텐츠 기획/개발자 채용,(주)유메이커스,서울 서초구,~ 08/09(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51264196&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
"통합환경, 온실가스, 환경성/전과정평가 컨설팅 및 연구원 모집",(주)시드파트원,서울 강서구,~ 07/19(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51071523&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
콘텐츠 기획/운영 채용[신입],패션앤스타일컴퍼니 주식회사,서울 종로구,~ 07/16(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51050102&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
트랜스코스모스 디지털/AI솔루션 운영/기획 담당자 채용 Mo6Q,(주)트랜스코스모스코리아,서울 영등포구,~ 08/05(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51208829&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[LINE PLUS] LINE Cloud Service Engineer,라인플러스(주),경기 성남시 분당구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50961635&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
자율주행 제어/운영 프로그램 개발 경력직 채용,(주)에이앤아이,경기 수원시 권선구,~ 08/01(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50931048&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[자율주행/서울] Robotics SW Lead (ROS),(주)아데코코리아,서울 성동구,~ 08/09(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51263212&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
S/W개발,(주)원익피앤이,경기전체,~ 07/17(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50992214&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
딥러닝 개발자 채용,(주)세나테크놀로지,서울 강남구,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51009867&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
㈜이노룰스 AI/ML모델러 경력직 채용,(주)이노룰스,서울 송파구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51000064&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
AI·클라우드·데이터 연계 플랫폼 개발자 양성 과정 2기 교육생 모집,메타빌드(주),서울 서초구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51177960&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
AI영상처리&머신비전 알고리즘,렉스젠(주),경기 안양시,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51024635&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
Embedded 보드 AI S/W개발,렉스젠(주),경기 안양시,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51024644&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
Visual SLAM 개발자 채용,(주)클로봇,경기 성남시,~ 08/01(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51199516&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
보안 네트워크 개발자 (경력),펜타시큐리티(주),서울 영등포구,~ 08/01(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51184432&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[Thursday Island] ㈜지엔코 시스템부문 개발팀 경력직원 채용,(주)지엔코,서울 송파구,~ 07/21(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51230885&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
응용 SW 개발 모집,(주)비솔,경기 광명시,~ 08/08(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51263949&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[코스닥상장사] 의료 AI 백엔드 개발자,(주)딥노이드,서울 구로구,~ 07/30(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51175026&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[더존ICT그룹] IT솔루션 기술지원 엔지니어 경력 채용,(주)더존비즈온,강원 춘천시,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51190252&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
음성개발 채용,(주)코난테크놀로지,서울 서초구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50959547&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[반도체 기업] IT Application 운영 담당자,(주)맨파워코리아,서울 강남구,~ 08/06(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51221914&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
Plant Simulation(Digital Twin) 시뮬레이션 엔지니어 모집,(주)탑머티리얼,경기 하남시,~ 09/06(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51236646&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[한국갤럽] 웹개발자 정규직 채용(경력),(주)한국갤럽조사연구소,서울 종로구,~ 07/24(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51111463&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[SOOP] 데이터 아키텍처 (DA),(주)숲,경기 성남시 분당구,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51225679&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[SOOP] DBA,(주)숲,경기 성남시 분당구,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51225719&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[링크프라이스] 개발본부 본부장(총괄관리자)/경력채용 10년이상,(주)링크프라이스,서울 금천구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=50839350&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
2025년 IT파트 경력 채용 모집,(주)이노블록,경기 화성시,~ 07/19(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51073916&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[위너콤 - 경력] SW개발팀 자동차 전장 SW개발 담당자 모집,위너콤(주),경기 용인시 기흥구,~ 07/27(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51148549&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
(주)리더스시스템즈 개발자 신입 및 경력 모집,(주)리더스시스템즈,경기 하남시,~ 08/29(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51164854&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
애플리케이션 및 클라우드 개발 (전문연구요원),(주)파이오링크,서울전체,~ 07/16(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51043780&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
자동화장비 Siemens PLC 엔지니어 채용,(주)엠플러스,경기 수원시 권선구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51169537&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
자동화장비 머신비전 엔지니어 채용,(주)엠플러스,충북 청주시 흥덕구,~ 07/31(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51169502&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[동국시스템즈]빅데이터/클라우드 솔루션개발 및 기술지원(채용),동국시스템즈(주),서울 중구,~ 08/01(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51188874&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[판교/글로벌기업] 모터센스 솔루션 엔지니어,(주)이파피루스,경기 성남시 분당구,~ 08/07(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51237597&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[판교/글로벌기업] 글로벌 SaaS 엔지니어링 매니저,(주)이파피루스,경기 성남시 분당구,~ 08/07(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51238016&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
모터센스 솔루션 엔지니어,(주)이파피루스,경기전체,~ 08/06(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51242549&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
Druginfo에서  함께 성장할 개발자를  찾습니다.,(주)비트컴퓨터,서울 서초구,~ 07/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51085782&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[대구] 데이터 관리자 채용[경력],(주)모비루스,대구 동구,~ 07/30(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51171351&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
AI시스템 개발 / AI프로젝트 관리 채용,호전실업(주),서울 마포구,~ 08/05(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51229134&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[버넥트] 로봇(임베디드) 개발자 채용,주식회사 버넥트,서울 용산구,~ 08/07(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51238368&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
"인탑스(주) 챗GPT, AI관련 시스템 개발 및 운영 경력사원 채용",인탑스(주),경기 안양시 만안구,~ 08/17(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51265755&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[nProtect] 악성코드 대응/분석 업무 - 경력무관,(주)잉카인터넷,서울 강서구,~ 07/24(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51116378&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[알고리즘 개발팀장] AI비전검사솔루션/컴퓨터비전/딥러닝,(주)키스템프그룹,경기 성남시 분당구,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51143253&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
[경력] AI기반 업무자동화(RPA) 개발자 채용 (UiPath 우대),(주)케이에스씨앤씨,서울 종로구,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51162005&location=ts&searchword=python&searchType=search&paid_fl=n&search_uuid=aac0bd89-af57-4771-b04f-79fa895b6f41
